block,cond_file,ready_msg,fdbk_msg,pair,allowed,correct,state,position,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,rdy_key_resp.keys,rdy_key_resp.rt,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,trial_key_resp.started,trial_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4R,fjdk,d,BottomRight,"[0.3, -0.3]",0,2,2,2,0,66,66,66,,,d,1,0.016153343007317744,78.7613555029966,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8U,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,67,67,67,,,f,0,0.03252105899446178,78.84469556700788,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1A,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,68,68,68,,,d,0,0.008522800999344327,78.96086411800934,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7M,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,69,69,69,,,f,1,0.020511049006017856,79.04484012900502,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",5A,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,70,70,70,,,d,0,-0.01133130599919241,79.14470471401,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3G,fjdk,d,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,71,71,71,,,f,0,0.04241051900316961,79.21284701100376,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1M,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,72,72,72,,,d,0,0.004263176000677049,79.32714170499821,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7M,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,73,73,73,,,f,1,0.04589433199726045,79.41149852699891,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8M,fjdk,d,BottomRight,"[0.3, -0.3]",0,2,2,2,0,74,74,74,,,d,1,0.03235375200165436,79.52708050100773,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7I,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,75,75,75,,,f,0,0.034155437009758316,79.62704888499866,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9E,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,76,76,76,,,d,0,0.00859059400681872,79.7448337609967,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",6I,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,77,77,77,,,f,0,0.049322303995722905,79.82814260300074,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3E,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,78,78,78,,,d,0,-0.0026938480004901066,79.96017926800414,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9U,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,79,79,79,,,f,0,0.03279258799739182,80.02459073800128,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4R,fjdk,j,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,80,80,80,,,d,0,0.03775607999705244,80.12766813400958,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1I,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,81,81,81,,,f,1,0.02993342900299467,80.24525711699971,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1U,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,82,82,82,,,d,0,0.030441423994489014,80.3447578720079,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7K,fjdk,d,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,83,83,83,,,f,0,0.06506179700954817,80.4442867260077,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7E,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,84,84,84,,,d,0,0.03716432600049302,80.5771480090043,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4E,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,85,85,85,,,f,0,0.05212244299764279,80.69418074500572,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",5R,fjdk,d,BottomRight,"[0.3, -0.3]",0,2,2,2,0,86,86,86,,,d,1,0.002197351001086645,80.82792592101032,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3U,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,87,87,87,,,f,0,0.03842999700282235,80.91087229600816,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",2M,fjdk,j,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,88,88,88,,,d,0,0.024012316003791057,81.02713032100291,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1K,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,89,89,89,,,f,1,0.037009662002674304,81.12826804100769,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",2I,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,90,90,90,,,d,0,0.02170371600368526,81.24449402400933,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9A,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,91,91,91,,,f,0,0.03843027900438756,81.34379363000335,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3R,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,92,92,92,,,d,0,0.033347510994644836,81.46081689200946,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4G,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,93,93,93,,,f,0,0.044357239006785676,81.5780110170017,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1E,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,94,94,94,,,d,0,0.03173258199240081,81.69457520000287,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8G,fjdk,d,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,95,95,95,,,f,0,0.05777745599334594,81.79448735099868,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3I,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,96,96,96,,,f,1,0.14236578698910307,81.92889632799779,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",5A,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,97,97,97,,,d,0,0.013750245998380706,82.14555175999703,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",2E,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,98,98,98,,,f,0,0.01746836099482607,82.24464944200008,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",6G,fjdk,d,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,99,99,99,,,d,1,-0.003158506006002426,82.3613837120065,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9M,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,100,100,100,,,f,1,0.06251501799852122,82.42880792600045,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4I,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,101,101,101,,,d,0,0.021330952004063874,82.57794670700969,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8I,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,102,102,102,,,f,0,0.042151389992795885,82.67705458799901,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9I,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,103,103,103,,,d,0,0.012501703997259028,82.79474362100882,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8A,fjdk,j,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,104,104,104,,,f,0,0.07016409099742305,82.8771193749999,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",2R,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,105,105,105,,,d,0,0.002810555000905879,83.02830627000367,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",4K,fjdk,d,BottomRight,"[0.3, -0.3]",0,2,2,2,0,106,106,106,,,f,0,0.05390644699218683,83.11317761900136,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",5I,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,107,107,107,,,d,0,0.01876375000574626,83.24426726900856,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",6R,fjdk,j,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,108,108,108,,,f,0,0.035572356995544396,83.34460696700262,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1R,fjdk,f,TopRight,"[0.3, 0.3]",0,2,2,2,0,109,109,109,,,d,0,0.018968118994962424,83.46129451900197,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8E,fjdk,k,BottomRight,"[0.3, -0.3]",0,2,2,2,0,110,110,110,,,f,0,0.036948551001842134,83.5613253210031,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",9G,fjdk,d,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,111,111,111,,,d,1,-1.3486001989804208e-05,83.67824400900281,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",1G,fjdk,f,TopLeft,"[-0.3, 0.3]",0,2,2,2,0,112,112,112,,,f,1,0.06642575000296347,83.74080874100036,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",8R,fjdk,j,TopRight,"[0.3, 0.3]",0,2,2,2,0,113,113,113,,,d,0,0.03831532099866308,83.87699830700876,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",7G,fjdk,d,BottomRight,"[0.3, -0.3]",0,2,2,2,0,114,114,114,,,f,0,0.09926716799964197,83.9937756020081,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
3,NLT_Block_3.xlsx,"If the pair appears in the top half…
        Decide if the number is odd or even.

If the pair appears in the bottom half…
        Decide if the letter is a consonant or a vowel. 

Respond by pressing 
        F if the number is odd            D if the letter is a consonant 
        J if the number is even           K if the letter is a vowel

Press SPACE to begin.","Good work! 

You’ve finished this task.

Press SPACE to continue.",3A,fjdk,k,BottomLeft,"[-0.3, -0.3]",0,2,2,2,0,115,115,115,,,d,0,0.01107696299732197,84.17801626501023,None,1,001,2019_Aug_27_1123,Number_Letter_Task,3.1.5,60.05941184835261,
